phase,target_N_star,selection_strategy,selection_strategy_label,outer_seed_index,outer_seed_value,inner_seed_value,selected_sensor_ids,selected_sensor_count,selected_sensor_set_hash
4,70,kmeans_stratified,k-means stratified,8,2771627758,3056292217,"[""DACZY2913"", ""DAEXF8484"", ""DALUY0194"", ""DAMWS8859"", ""DAPJK7781"", ""DAWAP1896"", ""DAWUS6556"", ""DBCBA3610"", ""DBJPV1452"", ""DBMHJ0743"", ""DBTKW5792"", ""DCFVE7122"", ""DCHTB8281"", ""DCIRD2804"", ""DCYXM8877"", ""DDLSL3066"", ""DDZMI3291"", ""DEJMD2536"", ""DEPLW3142"", ""DGDNA0617"", ""DGRCH4426"", ""DGZUS1041"", ""DHIBT9527"", ""DHNQG0980"", ""DHSIJ5379"", ""DIFIV9884"", ""DIHMX0551"", ""DIVZD0266"", ""DIWKR9442"", ""DJGDZ3688"", ""DKHYU9123"", ""DKTWP2892"", ""DKWDP4373"", ""DLTCH1397"", ""DLZBV6061"", ""DMFEL5431"", ""DMHRT7456"", ""DMKJB8675"", ""DMLBL6950"", ""DMLFU0523"", ""DMTRR1120"", ""DMYYS7663"", ""DNBEB5545"", ""DNEXF4696"", ""DPCUT7707"", ""DPMHQ8304"", ""DPMWW4120"", ""DPPCP3370"", ""DQJVA6225"", ""DQVGW1846"", ""DQZIL1804"", ""DRDMU5348"", ""DRDZF3698"", ""DRRDD3500"", ""DRYBG8957"", ""DSKDX3738"", ""DTFVD6048"", ""DTYDP5264"", ""DUBCZ6179"", ""DUXLQ7589"", ""DVCHA9392"", ""DVCMB9343"", ""DVPEA0040"", ""DVPZF1960"", ""DWFRI5691"", ""DWRMS8182"", ""DXUQX7513"", ""DYHTK6723"", ""DZBKX0961"", ""DZCNZ4799""]",70,10d3777dc4b7c20a
4,70,kmeans_stratified,k-means stratified,9,2825863029,1939951437,"[""DAHAJ0678"", ""DALUY0194"", ""DBCBA3610"", ""DBLXJ4454"", ""DCFVE7122"", ""DCYXM8877"", ""DDCVA2276"", ""DDLSL3066"", ""DDZMI3291"", ""DFIRX1818"", ""DFQDK6326"", ""DGDNA0617"", ""DGHRH9009"", ""DHNQG0980"", ""DHQVH8975"", ""DIRJX6254"", ""DIUZJ7853"", ""DIVZD0266"", ""DIXEX6164"", ""DIXUN6634"", ""DJJVG1917"", ""DJJWX4142"", ""DJWGZ0445"", ""DKWDP4373"", ""DLDVK7370"", ""DLNMW9381"", ""DLTCH1397"", ""DMARJ5120"", ""DMFEL5431"", ""DMHRT7456"", ""DMIYV7889"", ""DMLBL6950"", ""DMLFU0523"", ""DMSGP0807"", ""DMVDY6300"", ""DMYFE2499"", ""DNBEB5545"", ""DNVBM2851"", ""DPBXQ5234"", ""DPDDG5192"", ""DQABT4506"", ""DQAJZ3770"", ""DQGPJ5322"", ""DQJDZ1252"", ""DQJVA6225"", ""DRCSL7614"", ""DRHPF2920"", ""DRRDD3500"", ""DRUBP9408"", ""DSHWY2305"", ""DSHYP2656"", ""DSZQR8376"", ""DUDWN9545"", ""DVCHA9392"", ""DVNGV1890"", ""DVPZF1960"", ""DVRBW4874"", ""DVWMK9661"", ""DWEIE9311"", ""DWEWU1433"", ""DWGYM0810"", ""DWZPM1574"", ""DXIGM4223"", ""DYHTK6723"", ""DYLLV9237"", ""DYRMT9480"", ""DZBHR9476"", ""DZCNZ4799"", ""DZFVS4727"", ""DZUWB2477""]",70,0966dbdf176ee9ca
4,70,kmeans_stratified,k-means stratified,10,2558118406,1779605509,"[""DAEXF8484"", ""DAHAJ0678"", ""DAPBK7657"", ""DAUPG9028"", ""DAWAP1896"", ""DBCBA3610"", ""DBDBP2246"", ""DBIZF0451"", ""DBMHJ0743"", ""DCAFN1583"", ""DCZQF3538"", ""DDCVA2276"", ""DDGFW8206"", ""DEJMD2536"", ""DEVFQ3796"", ""DFAKZ8204"", ""DFCTF9310"", ""DFESS1920"", ""DFFDA0268"", ""DFKYH6865"", ""DGAID0757"", ""DGDNA0617"", ""DGHRH9009"", ""DGTDZ6242"", ""DGZGL5338"", ""DHSIJ5379"", ""DHUBD2135"", ""DIFPQ7419"", ""DIQKT3554"", ""DITUY8368"", ""DIUDG6358"", ""DJGDZ3688"", ""DJHFB1439"", ""DJWGZ0445"", ""DKWDP4373"", ""DLDVK7370"", ""DLIKU5639"", ""DMAFX5938"", ""DMARJ5120"", ""DMFEL5431"", ""DMMAG3845"", ""DMTRR1120"", ""DPCUT7707"", ""DPDDG5192"", ""DPMHQ8304"", ""DPPCP3370"", ""DQIUL8061"", ""DQTUI1287"", ""DQUUS8611"", ""DQZEA3135"", ""DRHPF2920"", ""DSHWY2305"", ""DSKDX3738"", ""DSKEW3707"", ""DSSQU9498"", ""DSZQR8376"", ""DTCRA7818"", ""DTYDP5264"", ""DVPEA0040"", ""DXRZC4102"", ""DXWXZ1902"", ""DYDVV6312"", ""DYLLV9237"", ""DYRMT9480"", ""DYSHC8669"", ""DYUGS4351"", ""DYWWS0378"", ""DZBHR9476"", ""DZKWB0839"", ""DZTFU6199""]",70,3a2fdf8c5838ffe8
4,70,kmeans_stratified,k-means stratified,11,2476076170,1863957375,"[""DACZY2913"", ""DAETQ5676"", ""DAEXF8484"", ""DAHWZ2321"", ""DAMWS8859"", ""DATLR2184"", ""DAUPG9028"", ""DAWUS6556"", ""DAYYE9472"", ""DBDBP2246"", ""DBMHJ0743"", ""DBZCJ6205"", ""DDGFW8206"", ""DDHVZ6546"", ""DEVFQ3796"", ""DFAKZ8204"", ""DFDFU1164"", ""DFFDA0268"", ""DFIRX1818"", ""DFKYP0941"", ""DGDNA0617"", ""DGHRH9009"", ""DGZGL5338"", ""DGZUS1041"", ""DHJUH1119"", ""DHUBD2135"", ""DIFPQ7419"", ""DIIPF3878"", ""DIUDG6358"", ""DIVZD0266"", ""DJIHM1001"", ""DJWGZ0445"", ""DKIJX6114"", ""DKISS7174"", ""DKRXT7147"", ""DKTWP2892"", ""DKUAZ4434"", ""DKWDP4373"", ""DLFZU4679"", ""DLVFF5341"", ""DMFEL5431"", ""DMIYV7889"", ""DMLBL6950"", ""DMLRY2750"", ""DPCUT7707"", ""DPPCP3370"", ""DQABT4506"", ""DQJDZ1252"", ""DQTUI1287"", ""DQWCU6663"", ""DRCSL7614"", ""DRILK5150"", ""DRRDD3500"", ""DRYBG8957"", ""DTKNM4892"", ""DTQTJ0507"", ""DTYDP5264"", ""DUGYZ8163"", ""DVNGV1890"", ""DVRBW4874"", ""DWMKK1484"", ""DWMLU4849"", ""DWRMS8182"", ""DWZPM1574"", ""DWZRL1539"", ""DXUQX7513"", ""DXWXZ1902"", ""DXXAJ4778"", ""DZFVS4727"", ""DZLAV7766""]",70,ef5be340209b7584
4,70,kmeans_stratified,k-means stratified,12,1265344486,3159875385,"[""DACZY2913"", ""DAHAJ0678"", ""DALUY0194"", ""DAMWS8859"", ""DARLP7776"", ""DBDSX9338"", ""DBFUZ7169"", ""DBIZF0451"", ""DBJPV1452"", ""DEVFQ3796"", ""DEWGT8066"", ""DFAQM2360"", ""DFDVG9143"", ""DFIBC1899"", ""DFKYH6865"", ""DFQDK6326"", ""DFRKF1779"", ""DGAID0757"", ""DGDNA0617"", ""DGRSB4646"", ""DGTDZ6242"", ""DHZTI7858"", ""DIFIV9884"", ""DIRJX6254"", ""DITUM6528"", ""DITUY8368"", ""DIWYY0447"", ""DIXUN6634"", ""DJIHM1001"", ""DJSLY4013"", ""DJWGZ0445"", ""DKIJX6114"", ""DKUAZ4434"", ""DLFZU4679"", ""DLNMW9381"", ""DLVFF5341"", ""DLZBV6061"", ""DMAEX1156"", ""DMIYV7889"", ""DMMRS6981"", ""DMSGP0807"", ""DNCCJ5144"", ""DNVBM2851"", ""DPMWW4120"", ""DPNPJ6846"", ""DPQLM7176"", ""DQABT4506"", ""DQAJZ3770"", ""DQGPJ5322"", ""DQUUS8611"", ""DQVGW1846"", ""DQWCU6663"", ""DQXJA8041"", ""DRCQU4244"", ""DRJGY6541"", ""DRRDD3500"", ""DTUGZ9693"", ""DTVYY1142"", ""DUVHI0112"", ""DUXLQ7589"", ""DVPZF1960"", ""DWGYM0810"", ""DWMLU4849"", ""DWTBM7891"", ""DXHCB5919"", ""DXRZC4102"", ""DYDVV6312"", ""DYHTK6723"", ""DYWHJ8696"", ""DZKWB0839""]",70,f1a7f58a03938dd8
4,70,kmeans_stratified,k-means stratified,13,1612834953,3715270362,"[""DACZY2913"", ""DAMWS8859"", ""DAPBK7657"", ""DARLP7776"", ""DAWAP1896"", ""DAYYE9472"", ""DBCBA3610"", ""DBDSX9338"", ""DBIRF2035"", ""DBTKW5792"", ""DCRJT8545"", ""DDGFW8206"", ""DDGHI0125"", ""DFMDU1576"", ""DFRKF1779"", ""DGTDZ6242"", ""DGZUS1041"", ""DHQVH8975"", ""DHZTI7858"", ""DIQKT3554"", ""DIUDG6358"", ""DIWYY0447"", ""DIZEF3591"", ""DJGDZ3688"", ""DJIHM1001"", ""DJWGZ0445"", ""DKHYU9123"", ""DKTWP2892"", ""DKUAZ4434"", ""DLNMW9381"", ""DMAEX1156"", ""DMFEL5431"", ""DMHRT7456"", ""DMIYV7889"", ""DMVDY6300"", ""DMYYS7663"", ""DNBKU3560"", ""DNCCJ5144"", ""DNUKL3524"", ""DPBXQ5234"", ""DPDDG5192"", ""DPMHQ8304"", ""DPNPJ6846"", ""DPPCP3370"", ""DPQMK5751"", ""DQGPJ5322"", ""DQTUI1287"", ""DQUUS8611"", ""DRCQU4244"", ""DRDZF3698"", ""DRRDD3500"", ""DRUBP9408"", ""DSHWY2305"", ""DSMXS8409"", ""DSSQU9498"", ""DTFVD6048"", ""DVCMB9343"", ""DVPEA0040"", ""DVPZF1960"", ""DVWMK9661"", ""DWGYM0810"", ""DWZRL1539"", ""DXIGM4223"", ""DXUQX7513"", ""DXXAJ4778"", ""DYUGS4351"", ""DYWEY8508"", ""DYZXT2661"", ""DZCNZ4799"", ""DZIHS7092""]",70,823755a40536d1a8
4,70,kmeans_stratified,k-means stratified,14,1546169797,1197800621,"[""DACZY2913"", ""DAEXF8484"", ""DALBP5360"", ""DAPJK7781"", ""DATLR2184"", ""DAWAP1896"", ""DAWUS6556"", ""DBIRF2035"", ""DBMHJ0743"", ""DBYCW6873"", ""DCHTB8281"", ""DDHVZ6546"", ""DDQNT6485"", ""DDVZB7943"", ""DFAKZ8204"", ""DFDFU1164"", ""DFEAJ0038"", ""DFIRX1818"", ""DFKYP0941"", ""DGDNA0617"", ""DGHRH9009"", ""DGRCH4426"", ""DGTGR9009"", ""DGZUS1041"", ""DHSIJ5379"", ""DHUBD2135"", ""DIFPQ7419"", ""DIUDG6358"", ""DIVZD0266"", ""DJCYU2364"", ""DKHYU9123"", ""DKRXT7147"", ""DKWDP4373"", ""DLJWW1620"", ""DLVFF5341"", ""DMFEL5431"", ""DMIYV7889"", ""DMLBL6950"", ""DMTRR1120"", ""DMVDY6300"", ""DNCCJ5144"", ""DPBXQ5234"", ""DPDDG5192"", ""DPMWW4120"", ""DPPCP3370"", ""DPWHE0976"", ""DQABT4506"", ""DQRVM2041"", ""DQUUS8611"", ""DQZIL1804"", ""DRDZF3698"", ""DRHPF2920"", ""DRILK5150"", ""DRQFY3540"", ""DRRDD3500"", ""DSHWY2305"", ""DUDWN9545"", ""DUNKA8014"", ""DUVHI0112"", ""DVNGV1890"", ""DWFRI5691"", ""DWMLU4849"", ""DWRMS8182"", ""DWTBM7891"", ""DXHCB5919"", ""DXUQX7513"", ""DXWXZ1902"", ""DXXAJ4778"", ""DYWWS0378"", ""DZLAV7766""]",70,1c04862f248ff926
4,70,kmeans_stratified,k-means stratified,15,2501521814,1009265207,"[""DAETQ5676"", ""DAEXF8484"", ""DAHAJ0678"", ""DALBP5360"", ""DARLP7776"", ""DAWUS6556"", ""DAYYE9472"", ""DBCBA3610"", ""DBFUZ7169"", ""DBMHJ0743"", ""DBTKW5792"", ""DBZCJ6205"", ""DCFVE7122"", ""DCHTB8281"", ""DEIDA3268"", ""DERZJ4600"", ""DEYGE9157"", ""DFAKZ8204"", ""DFESS1920"", ""DFIRX1818"", ""DFVRF7063"", ""DGAID0757"", ""DGDNA0617"", ""DGRCH4426"", ""DGRSB4646"", ""DGTGR9009"", ""DGZUS1041"", ""DHUBD2135"", ""DIFPQ7419"", ""DIIPF3878"", ""DIQKT3554"", ""DIUDG6358"", ""DJGDZ3688"", ""DJJWX4142"", ""DJSLY4013"", ""DKIJX6114"", ""DKTWP2892"", ""DKWDP4373"", ""DLNMW9381"", ""DMFEL5431"", ""DMIYV7889"", ""DNVBM2851"", ""DPBXQ5234"", ""DPMWW4120"", ""DPPCP3370"", ""DQABT4506"", ""DQJVA6225"", ""DQTUI1287"", ""DQVFE3070"", ""DRILK5150"", ""DRQFY3540"", ""DRRDD3500"", ""DSHWY2305"", ""DSSQU9498"", ""DTCRA7818"", ""DUBCZ6179"", ""DUIZW8642"", ""DUSKD5383"", ""DUVHI0112"", ""DVCHA9392"", ""DWRMS8182"", ""DWTBK5575"", ""DWTBM7891"", ""DWZPM1574"", ""DXEMM9791"", ""DXWXZ1902"", ""DYDVV6312"", ""DYLLV9237"", ""DZBKX0961"", ""DZFVS4727""]",70,ed8935a907acfbc4
4,70,kmeans_stratified,k-means stratified,16,676368749,3574572753,"[""DAEXF8484"", ""DAHAJ0678"", ""DAMWS8859"", ""DAUPG9028"", ""DAYYE9472"", ""DBYCW6873"", ""DBZCJ6205"", ""DCIRD2804"", ""DCYXM8877"", ""DCZQF3538"", ""DDGHI0125"", ""DDQNT6485"", ""DEWGT8066"", ""DFAKZ8204"", ""DFESS1920"", ""DFFDA0268"", ""DFIRX1818"", ""DFQDK6326"", ""DGDNA0617"", ""DGRCH4426"", ""DGTGR9009"", ""DGZGL5338"", ""DGZUS1041"", ""DHJUH1119"", ""DHUBD2135"", ""DICQL6656"", ""DIEET8865"", ""DIIPF3878"", ""DIRJX6254"", ""DITUY8368"", ""DIUZJ7853"", ""DIXUN6634"", ""DIZEF3591"", ""DJCYU2364"", ""DJIHM1001"", ""DJJWX4142"", ""DJKZD4256"", ""DJWGZ0445"", ""DKDJK5693"", ""DKWDP4373"", ""DMFEL5431"", ""DMIYV7889"", ""DMLBL6950"", ""DNBKU3560"", ""DPQLM7176"", ""DPQMK5751"", ""DQABT4506"", ""DQIUL8061"", ""DQJVA6225"", ""DQRVM2041"", ""DRCQU4244"", ""DRDZF3698"", ""DRJGY6541"", ""DRRDD3500"", ""DRZTP3103"", ""DSSQU9498"", ""DTKNM4892"", ""DTYDP5264"", ""DVCHA9392"", ""DVNGV1890"", ""DWEIE9311"", ""DWFRI5691"", ""DWGYM0810"", ""DWRMS8182"", ""DWTBK5575"", ""DWZPM1574"", ""DXUQX7513"", ""DXWXZ1902"", ""DYDVV6312"", ""DZLAV7766""]",70,827e1300ca0f501e
4,70,kmeans_stratified,k-means stratified,17,1726043978,914674682,"[""DACZY2913"", ""DAEXF8484"", ""DALUY0194"", ""DAPJK7781"", ""DAWAP1896"", ""DBCBA3610"", ""DBIRF2035"", ""DBMHJ0743"", ""DBTKW5792"", ""DDQNT6485"", ""DDZMI3291"", ""DFFDA0268"", ""DFIRX1818"", ""DGDNA0617"", ""DGGGM0466"", ""DGHRH9009"", ""DGKDK3415"", ""DGRCH4426"", ""DGZGL5338"", ""DHWLS6819"", ""DICQL6656"", ""DIEET8865"", ""DIIPF3878"", ""DITUY8368"", ""DIXUN6634"", ""DJGDZ3688"", ""DJJWX4142"", ""DJKZD4256"", ""DJWGZ0445"", ""DKISS7174"", ""DKRXT7147"", ""DKTWP2892"", ""DKWDP4373"", ""DLJWW1620"", ""DLUKV4510"", ""DMFEL5431"", ""DMIYV7889"", ""DMLFU0523"", ""DMSGP0807"", ""DMTRR1120"", ""DNBKU3560"", ""DNEXF4696"", ""DNVBM2851"", ""DPDDG5192"", ""DQABT4506"", ""DQJVA6225"", ""DRCSL7614"", ""DRDZF3698"", ""DRJPX9457"", ""DRRDD3500"", ""DSKEW3707"", ""DTKNM4892"", ""DTYDP5264"", ""DUSKD5383"", ""DUUZN2841"", ""DVPZF1960"", ""DVWMK9661"", ""DWBTT8209"", ""DWFRI5691"", ""DWRMS8182"", ""DWTBM7891"", ""DXHYE9278"", ""DXRZC4102"", ""DXUQX7513"", ""DXXAJ4778"", ""DYGHJ0891"", ""DYLLV9237"", ""DYUGS4351"", ""DYWWS0378"", ""DZIEF7974""]",70,d3f827c108667adc
4,70,kmeans_stratified,k-means stratified,18,3926203339,3110225941,"[""DACZY2913"", ""DAETQ5676"", ""DAEXF8484"", ""DAUPG9028"", ""DAWAP1896"", ""DAYYE9472"", ""DBDSX9338"", ""DBYCW6873"", ""DCHTB8281"", ""DCYXM8877"", ""DDHVZ6546"", ""DDLSL3066"", ""DEJMD2536"", ""DEVFQ3796"", ""DEWGT8066"", ""DFAKZ8204"", ""DFDFU1164"", ""DFEAJ0038"", ""DFKYP0941"", ""DFMDU1576"", ""DFQDK6326"", ""DGRCH4426"", ""DGTDZ6242"", ""DGTGR9009"", ""DGZUS1041"", ""DHJUH1119"", ""DHSIJ5379"", ""DHUBD2135"", ""DHZTI7858"", ""DICQL6656"", ""DIFPQ7419"", ""DIIPF3878"", ""DITUY8368"", ""DIUDG6358"", ""DIVZD0266"", ""DJCYU2364"", ""DJGDZ3688"", ""DKHYU9123"", ""DLIKU5639"", ""DLVFF5341"", ""DMAFX5938"", ""DMFEL5431"", ""DMHRT7456"", ""DMLBL6950"", ""DNBKU3560"", ""DPPCP3370"", ""DPQMK5751"", ""DQTUI1287"", ""DQUUS8611"", ""DQVFE3070"", ""DRJPX9457"", ""DRQFY3540"", ""DRZTP3103"", ""DSHYP2656"", ""DSSQU9498"", ""DTFVD6048"", ""DTKNM4892"", ""DTYDP5264"", ""DVCHA9392"", ""DVCMB9343"", ""DVPZF1960"", ""DVWMK9661"", ""DWGYM0810"", ""DWTBK5575"", ""DWZRL1539"", ""DXXAJ4778"", ""DYUGS4351"", ""DZCNZ4799"", ""DZFVS4727"", ""DZTFU6199""]",70,0f89875c207b9510
4,70,kmeans_stratified,k-means stratified,19,2450397459,1160827454,"[""DACZY2913"", ""DAEXF8484"", ""DAHWZ2321"", ""DAMWS8859"", ""DAPBK7657"", ""DAWAP1896"", ""DBCBA3610"", ""DBIZF0451"", ""DBMHJ0743"", ""DCIRD2804"", ""DDVZB7943"", ""DEWGT8066"", ""DFCTF9310"", ""DFEAJ0038"", ""DFKYH6865"", ""DFQDK6326"", ""DGAID0757"", ""DGDNA0617"", ""DGHRH9009"", ""DGRCH4426"", ""DGTDZ6242"", ""DGTGR9009"", ""DGZUS1041"", ""DITUM6528"", ""DITUY8368"", ""DIUDG6358"", ""DIXUN6634"", ""DJIHM1001"", ""DJJVG1917"", ""DJJWX4142"", ""DKDJK5693"", ""DKHYU9123"", ""DKNMF4367"", ""DKWDP4373"", ""DLUKV4510"", ""DLVFF5341"", ""DLZBV6061"", ""DMAEX1156"", ""DMAFX5938"", ""DMFEL5431"", ""DMIYV7889"", ""DMMRS6981"", ""DMSGP0807"", ""DNBKU3560"", ""DNCCJ5144"", ""DNVBM2851"", ""DPDDG5192"", ""DPMWW4120"", ""DPQMK5751"", ""DQABT4506"", ""DQIUL8061"", ""DQXJA8041"", ""DRHPF2920"", ""DRILK5150"", ""DRRDD3500"", ""DRYBG8957"", ""DRZTP3103"", ""DSKDX3738"", ""DSSQU9498"", ""DTVYY1142"", ""DTYDP5264"", ""DUBCZ6179"", ""DUSKD5383"", ""DUXLQ7589"", ""DVNGV1890"", ""DWEWU1433"", ""DWTBM7891"", ""DXXAJ4778"", ""DZCNZ4799"", ""DZFVS4727""]",70,fea0c02d9fc6d4f7
4,70,kmeans_stratified,k-means stratified,20,2807900192,2023619949,"[""DAEXF8484"", ""DALUY0194"", ""DAPJK7781"", ""DAREG6245"", ""DARLP7776"", ""DAYYE9472"", ""DBIRF2035"", ""DBIZF0451"", ""DCABM0358"", ""DEJMD2536"", ""DEVFQ3796"", ""DFAKZ8204"", ""DFDFU1164"", ""DFKYH6865"", ""DFKYP0941"", ""DGHRH9009"", ""DGRSB4646"", ""DGTDZ6242"", ""DIQKT3554"", ""DIRJX6254"", ""DIVZD0266"", ""DIWYY0447"", ""DIXUN6634"", ""DJHFB1439"", ""DJWGZ0445"", ""DKIJX6114"", ""DKRXT7147"", ""DKXFR1580"", ""DLIKU5639"", ""DLJWW1620"", ""DLUKV4510"", ""DLZBV6061"", ""DMAEX1156"", ""DMFEL5431"", ""DMMAG3845"", ""DMMRS6981"", ""DMYFE2499"", ""DNBEB5545"", ""DNCCJ5144"", ""DPCUT7707"", ""DPMWW4120"", ""DPNPJ6846"", ""DPQLM7176"", ""DQABT4506"", ""DQRVM2041"", ""DQTUI1287"", ""DQUUS8611"", ""DQVGW1846"", ""DQWCU6663"", ""DQZIL1804"", ""DRDMU5348"", ""DRDZF3698"", ""DRHPF2920"", ""DRJGY6541"", ""DRUBP9408"", ""DSHWY2305"", ""DSZQR8376"", ""DTCRA7818"", ""DTVYY1142"", ""DTYDP5264"", ""DUSKD5383"", ""DUXLQ7589"", ""DVPZF1960"", ""DWRMS8182"", ""DXEMM9791"", ""DXHCB5919"", ""DXUQX7513"", ""DYDVV6312"", ""DYRMT9480"", ""DZUWB2477""]",70,72ae881ebe121e15
4,70,kmeans_stratified,k-means stratified,21,3618177050,2076820958,"[""DAHAJ0678"", ""DAMWS8859"", ""DAPJK7781"", ""DAWAP1896"", ""DBCBA3610"", ""DBFUZ7169"", ""DBIRF2035"", ""DBMHJ0743"", ""DCZQF3538"", ""DDGFW8206"", ""DDLSL3066"", ""DDVZB7943"", ""DEJMD2536"", ""DEVFQ3796"", ""DFIRX1818"", ""DFKYP0941"", ""DFQDK6326"", ""DGDNA0617"", ""DGRCH4426"", ""DGRSB4646"", ""DGZUS1041"", ""DHZTI7858"", ""DIFPQ7419"", ""DITUM6528"", ""DIXUN6634"", ""DJCYU2364"", ""DJGDZ3688"", ""DJJVG1917"", ""DJJWX4142"", ""DJKZD4256"", ""DKTWP2892"", ""DLFZU4679"", ""DLIKU5639"", ""DLNMW9381"", ""DLTCH1397"", ""DLVFF5341"", ""DMLBL6950"", ""DMLFU0523"", ""DMMRS6981"", ""DNCCJ5144"", ""DPMWW4120"", ""DPNPJ6846"", ""DPPCP3370"", ""DPQMK5751"", ""DQABT4506"", ""DQGPJ5322"", ""DQVFE3070"", ""DQVGW1846"", ""DQXJA8041"", ""DQZIL1804"", ""DRDZF3698"", ""DRJPX9457"", ""DRRDD3500"", ""DSHYP2656"", ""DSMXS8409"", ""DSSQU9498"", ""DTYDP5264"", ""DUNKA8014"", ""DUSKD5383"", ""DUXLQ7589"", ""DVPZF1960"", ""DVWMK9661"", ""DWEIE9311"", ""DWEWU1433"", ""DWFRI5691"", ""DWGYM0810"", ""DWMLU4849"", ""DWTBM7891"", ""DXHYE9278"", ""DYWWS0378""]",70,d0b8ab6d62a97e02
4,70,kmeans_stratified,k-means stratified,22,2075819850,1100649689,"[""DACZY2913"", ""DAPJK7781"", ""DAREG6245"", ""DBCBA3610"", ""DBDBP2246"", ""DBDSX9338"", ""DBFUZ7169"", ""DBLXJ4454"", ""DBMHJ0743"", ""DBTKW5792"", ""DBZCJ6205"", ""DCABM0358"", ""DCFVE7122"", ""DCHTB8281"", ""DCIJQ7018"", ""DCQTB2627"", ""DDGFW8206"", ""DEIDA3268"", ""DFIRX1818"", ""DFKYP0941"", ""DGAID0757"", ""DHZTI7858"", ""DIHMX0551"", ""DIIPF3878"", ""DIVZD0266"", ""DIWKR9442"", ""DIWYY0447"", ""DJSLY4013"", ""DKISS7174"", ""DKUAZ4434"", ""DKWDP4373"", ""DLNMW9381"", ""DMARJ5120"", ""DMFEL5431"", ""DMHRT7456"", ""DMIYV7889"", ""DPDDG5192"", ""DPMWW4120"", ""DPPCP3370"", ""DPQMK5751"", ""DPWHE0976"", ""DQABT4506"", ""DQGPJ5322"", ""DQJVA6225"", ""DQTUI1287"", ""DQUUS8611"", ""DQVGW1846"", ""DQZIL1804"", ""DRQFY3540"", ""DRRDD3500"", ""DRUBP9408"", ""DSSQU9498"", ""DTQTJ0507"", ""DTYDP5264"", ""DUVHI0112"", ""DUXLQ7589"", ""DVPZF1960"", ""DVWMK9661"", ""DWCTD3003"", ""DWMLU4849"", ""DWTBK5575"", ""DWTBM7891"", ""DWZRL1539"", ""DXHYE9278"", ""DYSHC8669"", ""DZCNZ4799"", ""DZFVS4727"", ""DZIEF7974"", ""DZLAV7766"", ""DZTFU6199""]",70,301f93d0bd40c939
4,70,kmeans_stratified,k-means stratified,23,613178354,2240624300,"[""DAEXF8484"", ""DALUY0194"", ""DAMWS8859"", ""DAPJK7781"", ""DARLP7776"", ""DAUPG9028"", ""DAWUS6556"", ""DAYYE9472"", ""DBDBP2246"", ""DBDSX9338"", ""DBZCJ6205"", ""DCABM0358"", ""DCIRD2804"", ""DDCVA2276"", ""DDLSL3066"", ""DDZMI3291"", ""DFAQM2360"", ""DFEAJ0038"", ""DFIRX1818"", ""DFKYH6865"", ""DFKYP0941"", ""DFMDU1576"", ""DGDNA0617"", ""DGKDK3415"", ""DGRCH4426"", ""DGZUS1041"", ""DHSIJ5379"", ""DHUBD2135"", ""DIFPQ7419"", ""DIIPF3878"", ""DIQKT3554"", ""DITUM6528"", ""DITUY8368"", ""DIXEX6164"", ""DJCYU2364"", ""DJJWX4142"", ""DKISS7174"", ""DKTWP2892"", ""DKWDP4373"", ""DMARJ5120"", ""DMIYV7889"", ""DNUKL3524"", ""DNVBM2851"", ""DPDDG5192"", ""DPMWW4120"", ""DPWHE0976"", ""DQABT4506"", ""DQTUI1287"", ""DRCQU4244"", ""DRDZF3698"", ""DRHPF2920"", ""DRUBP9408"", ""DRYBG8957"", ""DRZTP3103"", ""DSHWY2305"", ""DTKNM4892"", ""DTQTJ0507"", ""DTYDP5264"", ""DUDWN9545"", ""DUNKA8014"", ""DVNGV1890"", ""DVWMK9661"", ""DWFRI5691"", ""DWMKK1484"", ""DWRMS8182"", ""DWTBM7891"", ""DYSHC8669"", ""DYWWS0378"", ""DZLAV7766"", ""DZTFU6199""]",70,cc2cef112fca71c9
